token@token lego-rl % scripts/run_on_hub.sh robot/sysid_collision.py
Searching for any hub with Pybricks service...
battery mV: 7514
gains: 10.71 0.8700001 0.43 0.3 tau: 30 slew: 150 trig: rate> 80 or stall< 0.5
targets deg/s: (300, 450, 600, 750) x 3 reps, ascending
S,seg,v_target,battery_mV,hit,fell,v_at_trig,peak_rate,peak_pitch_x10,recov_sigma_x100,trig_eff
D,i,pitch_x100,rate_x10,yaw_x10,wl,wr,duty_x10,vref
D , 65 , 552 , -200 , 880 , 710 , 640 , 1000 , 300
D , 66 , 495 , -285 , 1438 , 710 , 638 , 1000 , 300
D , 67 , 452 , -358 , 1555 , 707 , 651 , 1000 , 300
D , 68 , 414 , -419 , 1139 , 725 , 644 , 1000 , 300
D , 69 , 378 , -464 , 709 , 754 , 641 , 1000 , 300
D , 70 , 333 , -548 , -407 , 767 , 667 , 1000 , 300
D , 71 , 264 , -714 , -916 , 771 , 689 , 951 , 300
D , 72 , 181 , -816 , -1835 , 792 , 702 , 825 , 300
D , 73 , 115 , -920 , -2114 , 800 , 734 , 724 , 300
D , 74 , -30 , -1186 , -1196 , 803 , 743 , 353 , 300
D , 75 , -196 , -1567 , -15 , 809 , 763 , -115 , 300
D , 76 , -392 , -1917 , 814 , 824 , 790 , -568 , 300
D , 77 , -582 , -2182 , 1378 , 790 , 773 , -1000 , 300
D , 78 , -747 , -2106 , 1033 , 756 , 743 , -1000 , 300
D , 79 , -821 , -1951 , 322 , 756 , 743 , -1000 , 300
D , 80 , -875 , -1843 , -497 , 725 , 738 , -1000 , 300
D , 81 , -944 , -1782 , -961 , 685 , 711 , -1000 , 300
D , 82 , -1015 , -1754 , -379 , 665 , 677 , -1000 , 300
D , 83 , -1093 , -1719 , 244 , 638 , 640 , -1000 , 300
D , 84 , -1183 , -1678 , 1260 , 572 , 600 , -1000 , 300
D , 85 , -1243 , -1598 , 1318 , 506 , 555 , -1000 , 300
D , 86 , -1283 , -1457 , 681 , 445 , 499 , -1000 , 300
D , 87 , -1297 , -1249 , -286 , 394 , 430 , -1000 , 300
D , 88 , -1276 , -977 , -779 , 311 , 371 , -1000 , 300
D , 89 , -1227 , -670 , -572 , 216 , 305 , -1000 , 300
D , 90 , -1161 , -375 , 24 , 135 , 250 , -1000 , 300
D , 91 , -1092 , -121 , 353 , 67 , 185 , -1000 , 300
D , 92 , -1021 , 101 , 425 , 4 , 103 , -1000 , 300
D , 93 , -937 , 278 , -1 , -76 , 25 , -1000 , 300
D , 94 , -874 , 419 , -274 , -147 , -46 , -1000 , 300
D , 95 , -814 , 532 , -264 , -231 , -142 , -1000 , 300
D , 96 , -756 , 623 , -7 , -317 , -235 , -1000 , 300
D , 97 , -698 , 707 , 264 , -363 , -314 , -1000 , 300
D , 98 , -634 , 807 , 374 , -484 , -384 , -1000 , 300
D , 99 , -558 , 931 , 296 , -531 , -440 , -1000 , 300
T , 100 , -464 , 1098 , 31 , -600 , -500 , -1000 , 300
D , 101 , -351 , 1284 , -250 , -646 , -553 , -1000 , 300
D , 102 , -197 , 1471 , -286 , -693 , -606 , -924 , 300
D , 103 , -68 , 1642 , -68 , -748 , -654 , -814 , 300
D , 104 , 61 , 1789 , 55 , -776 , -692 , -671 , 300
D , 105 , 189 , 1909 , 158 , -813 , -743 , -585 , 300
D , 106 , 318 , 2011 , 51 , -848 , -794 , -513 , 300
D , 107 , 444 , 2091 , -90 , -893 , -841 , -473 , 300
D , 108 , 567 , 2147 , -110 , -929 , -875 , -420 , 300
D , 109 , 683 , 2168 , -145 , -950 , -905 , -376 , 300
D , 110 , 787 , 2147 , 9 , -965 , -926 , -359 , 300
D , 111 , 878 , 2075 , 163 , -987 , -943 , -402 , 300
D , 112 , 968 , 1976 , 181 , -995 , -946 , -425 , 300
D , 113 , 1028 , 1860 , 54 , -996 , -952 , -489 , 300
D , 114 , 1080 , 1739 , -46 , -1000 , -958 , -567 , 300
D , 115 , 1125 , 1620 , -125 , -992 , -946 , -598 , 300
D , 116 , 1169 , 1516 , 58 , -980 , -950 , -647 , 300
D , 117 , 1213 , 1435 , 133 , -971 , -946 , -672 , 300
D , 118 , 1265 , 1386 , 23 , -962 , -939 , -651 , 300
D , 119 , 1324 , 1375 , -99 , -949 , -928 , -576 , 300
D , 120 , 1397 , 1415 , -81 , -931 , -916 , -436 , 300
D , 121 , 1508 , 1493 , 28 , -919 , -908 , -231 , 300
D , 122 , 1609 , 1581 , 75 , -906 , -890 , -9 , 300
D , 123 , 1714 , 1666 , 88 , -884 , -880 , 199 , 300
D , 124 , 1818 , 1728 , 45 , -868 , -869 , 389 , 300
D , 125 , 1913 , 1747 , -29 , -844 , -848 , 568 , 300
D , 126 , 1990 , 1693 , -106 , -815 , -818 , 684 , 300
D , 127 , 2035 , 1541 , -46 , -769 , -785 , 711 , 300
D , 128 , 2041 , 1291 , 72 , -720 , -742 , 635 , 300
D , 129 , 2003 , 948 , 120 , -675 , -692 , 434 , 300
D , 130 , 1927 , 539 , -10 , -632 , -642 , 137 , 300
D , 131 , 1800 , 144 , -113 , -577 , -596 , -190 , 300
D , 132 , 1689 , -199 , -74 , -528 , -543 , -451 , 300
D , 133 , 1583 , -469 , 42 , -487 , -494 , -663 , 300
D , 134 , 1490 , -662 , 124 , -445 , -446 , -793 , 300
D , 135 , 1414 , -766 , 66 , -403 , -405 , -839 , 300
D , 136 , 1365 , -760 , -15 , -380 , -366 , -795 , 300
D , 137 , 1354 , -644 , -6 , -354 , -339 , -630 , 300
D , 138 , 1383 , -419 , 20 , -336 , -325 , -362 , 300
D , 139 , 1451 , -128 , 24 , -319 , -311 , 0 , 300
D , 140 , 1573 , 202 , 16 , -301 , -291 , 470 , 300
D , 141 , 1682 , 498 , 15 , -284 , -270 , 893 , 300
D , 142 , 1792 , 747 , 19 , -272 , -263 , 1000 , 300
D , 143 , 1891 , 906 , -46 , -252 , -246 , 1000 , 300
D , 144 , 1961 , 942 , -167 , -222 , -220 , 1000 , 300
D , 145 , 1990 , 846 , -229 , -185 , -186 , 1000 , 300
D , 146 , 1979 , 647 , -225 , -159 , -153 , 1000 , 300
D , 147 , 1934 , 393 , -148 , -109 , -102 , 1000 , 300
D , 148 , 1865 , 111 , -15 , -109 , -102 , 1000 , 300
D , 149 , 1777 , -190 , 47 , -85 , -77 , 976 , 300
D , 150 , 1648 , -477 , 123 , -60 , -57 , 665 , 300
D , 151 , 1540 , -727 , 116 , -38 , -33 , 409 , 300
D , 152 , 1436 , -913 , 85 , -21 , -15 , 199 , 300
D , 153 , 1343 , -1041 , 18 , 14 , 0 , 77 , 300
D , 154 , 1265 , -1104 , -71 , 33 , 11 , -8 , 300
D , 155 , 1201 , -1119 , -120 , 47 , 29 , -33 , 300
D , 156 , 1151 , -1091 , -69 , 70 , 43 , 0 , 300
D , 157 , 1116 , -1024 , 45 , 95 , 68 , 101 , 300
D , 158 , 1095 , -916 , 104 , 127 , 96 , 269 , 300
D , 159 , 1086 , -786 , 21 , 157 , 122 , 462 , 300
D , 160 , 1092 , -646 , -65 , 177 , 149 , 662 , 300
D , 161 , 1106 , -507 , -79 , 203 , 179 , 886 , 300
D , 162 , 1124 , -380 , -36 , 235 , 211 , 1000 , 300
D , 163 , 1138 , -300 , 21 , 258 , 246 , 1000 , 300
D , 164 , 1132 , -304 , 25 , 283 , 271 , 1000 , 300
D , 165 , 1095 , -409 , 18 , 297 , 296 , 1000 , 300
D , 166 , 1023 , -597 , -45 , 321 , 316 , 1000 , 300
D , 167 , 924 , -826 , -180 , 338 , 338 , 898 , 300
D , 168 , 811 , -1042 , -103 , 362 , 356 , 667 , 300
D , 169 , 671 , -1214 , -18 , 382 , 376 , 442 , 300
D , 170 , 565 , -1337 , 56 , 399 , 389 , 281 , 300
D , 171 , 470 , -1412 , 110 , 409 , 405 , 169 , 300
D , 172 , 387 , -1441 , 140 , 416 , 418 , 100 , 300
D , 173 , 315 , -1434 , 44 , 411 , 430 , 55 , 300
D , 174 , 254 , -1397 , -70 , 417 , 447 , 69 , 300
D , 175 , 205 , -1328 , -96 , 418 , 451 , 94 , 300
D , 176 , 170 , -1222 , -24 , 423 , 462 , 183 , 300
D , 177 , 152 , -1078 , 47 , 425 , 461 , 297 , 300
D , 178 , 157 , -885 , 10 , 426 , 468 , 489 , 300
D , 179 , 179 , -683 , -30 , 426 , 470 , 698 , 300
D , 180 , 209 , -490 , -53 , 436 , 472 , 920 , 300
D , 181 , 242 , -324 , -64 , 436 , 466 , 1000 , 300
D , 182 , 268 , -223 , -69 , 443 , 471 , 1000 , 300
D , 183 , 268 , -228 , 12 , 465 , 480 , 1000 , 300
D , 184 , 230 , -352 , 117 , 477 , 490 , 1000 , 300
D , 185 , 155 , -554 , -1 , 489 , 501 , 974 , 300
D , 186 , 54 , -792 , -165 , 493 , 505 , 683 , 300
D , 187 , -59 , -1021 , -118 , 499 , 518 , 405 , 300
D , 188 , -205 , -1211 , -29 , 504 , 528 , 123 , 300
D , 189 , -316 , -1356 , 49 , 513 , 531 , -83 , 300
D , 190 , -416 , -1442 , 184 , 520 , 543 , -217 , 300
D , 191 , -500 , -1456 , 229 , 523 , 544 , -299 , 300
D , 192 , -560 , -1392 , 173 , 519 , 533 , -316 , 300
D , 193 , -586 , -1232 , 31 , 509 , 518 , -235 , 300
D , 194 , -580 , -1005 , -44 , 493 , 499 , -79 , 300
D , 195 , -543 , -724 , -98 , 486 , 482 , 175 , 300
D , 196 , -484 , -428 , -3 , 470 , 461 , 442 , 300
D , 197 , -391 , -140 , 40 , 458 , 448 , 757 , 300
D , 198 , -312 , 110 , 68 , 446 , 435 , 1000 , 300
D , 199 , -238 , 302 , 18 , 433 , 423 , 1000 , 300
D , 200 , -175 , 423 , -70 , 424 , 411 , 1000 , 300
D , 201 , -139 , 424 , -119 , 415 , 411 , 1000 , 300
D , 202 , -145 , 296 , -52 , 433 , 423 , 1000 , 300
D , 203 , -194 , 69 , -8 , 405 , 423 , 1000 , 300
D , 204 , -276 , -204 , 59 , 408 , 428 , 758 , 300
D , 205 , -371 , -455 , 107 , 409 , 436 , 466 , 300
D , 206 , -468 , -665 , 43 , 414 , 442 , 214 , 300
D , 207 , -581 , -827 , -46 , 414 , 443 , -31 , 300
D , 208 , -667 , -957 , -64 , 413 , 440 , -227 , 300
D , 209 , -746 , -1039 , 0 , 406 , 434 , -388 , 300
D , 210 , -809 , -1054 , 42 , 397 , 423 , -485 , 300
D , 211 , -848 , -982 , 93 , 384 , 396 , -520 , 300
D , 212 , -849 , -797 , 127 , 375 , 383 , -385 , 300
D , 213 , -803 , -494 , 86 , 368 , 370 , -99 , 300
D , 214 , -711 , -117 , -12 , 359 , 357 , 293 , 300
D , 215 , -593 , 264 , -104 , 343 , 342 , 706 , 300
D , 216 , -438 , 577 , -106 , 336 , 332 , 1000 , 300
D , 217 , -324 , 815 , -16 , 332 , 316 , 1000 , 300
D , 218 , -226 , 961 , 29 , 318 , 304 , 1000 , 300
D , 219 , -160 , 970 , -10 , 318 , 309 , 1000 , 300
D , 220 , -140 , 838 , -55 , 327 , 327 , 1000 , 300
D , 221 , -166 , 597 , -57 , 347 , 323 , 1000 , 300
D , 222 , -228 , 306 , 54 , 333 , 342 , 1000 , 300
D , 223 , -307 , 20 , 75 , 360 , 350 , 869 , 300
D , 224 , -390 , -225 , 81 , 358 , 354 , 584 , 300
D , 225 , -471 , -428 , -36 , 356 , 314 , 271 , 300
D , 226 , -569 , -592 , -110 , 352 , 311 , 25 , 300
D , 227 , -642 , -712 , -109 , 348 , 308 , -152 , 300
D , 228 , -707 , -792 , -17 , 342 , 329 , -257 , 300
D , 229 , -763 , -833 , 14 , 333 , 325 , -360 , 300
D , 230 , -809 , -834 , 15 , 324 , 319 , -421 , 300
D , 231 , -839 , -779 , 35 , 322 , 305 , -425 , 300
D , 232 , -842 , -643 , 89 , 316 , 302 , -320 , 300
D , 233 , -809 , -410 , 107 , 313 , 303 , -82 , 300
D , 234 , -738 , -104 , 20 , 316 , 304 , 262 , 300
D , 235 , -612 , 222 , -35 , 310 , 307 , 677 , 300
D , 236 , -502 , 513 , -19 , 313 , 309 , 1000 , 300
D , 237 , -398 , 739 , 54 , 313 , 318 , 1000 , 300
D , 238 , -305 , 886 , 110 , 320 , 326 , 1000 , 300
D , 239 , -239 , 914 , 31 , 323 , 317 , 1000 , 300
D , 240 , -214 , 802 , -101 , 324 , 314 , 1000 , 300
D , 241 , -235 , 581 , -160 , 323 , 314 , 1000 , 300
D , 242 , -293 , 300 , 37 , 326 , 289 , 1000 , 300
D , 243 , -369 , 18 , 125 , 322 , 285 , 781 , 300
D , 244 , -469 , -177 , -249 , 321 , 279 , 507 , 300
D , 245 , -503 , -232 , -627 , 314 , 308 , 467 , 300
D , 246 , -552 , -369 , -574 , 319 , 292 , 292 , 300
D , 247 , -616 , -508 , -524 , 326 , 277 , 107 , 300
D , 248 , -683 , -638 , -465 , 335 , 255 , -80 , 300
D , 249 , -709 , -516 , 230 , 344 , 269 , 39 , 300
D , 250 , -679 , -318 , -24 , 334 , 260 , 220 , 300
D , 251 , -616 , -76 , -116 , 320 , 270 , 493 , 300
D , 252 , -565 , 40 , 217 , 317 , 255 , 624 , 300
D , 253 , -555 , 26 , 249 , 317 , 248 , 615 , 300
D , 254 , -598 , -123 , 35 , 324 , 250 , 460 , 300
D , 255 , -662 , -312 , -102 , 359 , 262 , 304 , 300
D , 256 , -714 , -379 , -390 , 374 , 279 , 245 , 300
D , 257 , -747 , -433 , -69 , 377 , 306 , 212 , 300
D , 258 , -794 , -525 , 369 , 390 , 314 , 117 , 300
D , 259 , -854 , -622 , 247 , 399 , 326 , 2 , 300
D , 260 , -910 , -714 , -124 , 400 , 324 , -134 , 300
D , 261 , -986 , -857 , -239 , 390 , 329 , -345 , 300
D , 262 , -1073 , -977 , 11 , 376 , 317 , -580 , 300
D , 263 , -1143 , -1025 , 93 , 356 , 292 , -764 , 300
D , 264 , -1225 , -1080 , 98 , 331 , 269 , -967 , 300
D , 265 , -1289 , -1113 , 5 , 308 , 243 , -1000 , 300
D , 266 , -1347 , -1106 , -86 , 268 , 225 , -1000 , 300
D , 267 , -1384 , -1019 , -186 , 223 , 198 , -1000 , 300
D , 268 , -1382 , -824 , -110 , 169 , 149 , -1000 , 300
D , 269 , -1341 , -548 , 6 , 109 , 89 , -1000 , 300
D , 270 , -1271 , -243 , 28 , 71 , 32 , -1000 , 300
D , 271 , -1189 , 36 , -53 , 33 , -7 , -872 , 300
D , 272 , -1107 , 260 , -90 , -7 , -32 , -697 , 300
D , 273 , -1010 , 453 , 11 , -46 , -56 , -536 , 300
D , 274 , -933 , 616 , 114 , -99 , -98 , -468 , 300
D , 275 , -854 , 761 , 114 , -159 , -146 , -432 , 300
D , 276 , -774 , 890 , 49 , -209 , -192 , -391 , 300
D , 277 , -694 , 996 , -80 , -250 , -242 , -365 , 300
D , 278 , -616 , 1077 , -89 , -291 , -280 , -342 , 300
D , 279 , -543 , 1130 , -57 , -334 , -315 , -346 , 300
D , 280 , -479 , 1152 , -2 , -377 , -354 , -396 , 300
D , 281 , -420 , 1151 , -4 , -417 , -397 , -471 , 300
D , 282 , -366 , 1135 , 14 , -449 , -425 , -530 , 300
D , 283 , -305 , 1106 , 32 , -478 , -456 , -591 , 300
D , 284 , -264 , 1065 , 18 , -504 , -488 , -680 , 300
D , 285 , -226 , 1023 , -16 , -531 , -516 , -769 , 300
D , 286 , -187 , 995 , -16 , -555 , -538 , -834 , 300
D , 287 , -144 , 986 , -16 , -572 , -561 , -866 , 300
D , 288 , -92 , 1010 , -15 , -586 , -579 , -850 , 300
D , 289 , -25 , 1086 , -22 , -599 , -590 , -764 , 300
D , 290 , 63 , 1215 , 16 , -606 , -588 , -579 , 300
D , 291 , 171 , 1377 , -54 , -608 , -603 , -364 , 300
D , 292 , 322 , 1543 , -111 , -617 , -614 , -106 , 300
D , 293 , 446 , 1684 , -69 , -625 , -627 , 101 , 300
D , 294 , 567 , 1793 , -49 , -626 , -633 , 299 , 300
D , 295 , 681 , 1857 , -98 , -634 , -643 , 432 , 300
D , 296 , 777 , 1840 , -171 , -635 , -649 , 492 , 300
D , 297 , 837 , 1707 , -108 , -619 , -655 , 449 , 300
D , 298 , 851 , 1455 , 69 , -602 , -639 , 288 , 300
D , 299 , 821 , 1113 , 153 , -572 , -621 , 31 , 300
S, 5 , 450 , 7410 , 1 , 1 , 849 , 671 , 444 , 1909 , 290
D , 0 , 47 , -137 , 48 , 655 , 682 , 721 , 405
D , 1 , 3 , -219 , 137 , 655 , 684 , 604 , 405
D , 2 , -31 , -289 , 31 , 661 , 682 , 509 , 406
D , 3 , -61 , -331 , -176 , 655 , 680 , 426 , 407
D , 4 , -89 , -364 , -146 , 663 , 681 , 379 , 408
D , 5 , -116 , -391 , 63 , 672 , 693 , 355 , 408
D , 6 , -140 , -400 , 182 , 675 , 714 , 355 , 409
D , 7 , -161 , -400 , 223 , 696 , 735 , 394 , 410
D , 8 , -178 , -388 , -81 , 713 , 765 , 455 , 411
D , 9 , -186 , -345 , -131 , 728 , 788 , 537 , 411
D , 10 , -183 , -260 , -70 , 736 , 799 , 642 , 412
D , 11 , -158 , -143 , 57 , 751 , 818 , 818 , 413
D , 12 , -125 , -20 , 156 , 772 , 828 , 1000 , 414
D , 13 , -86 , 101 , 115 , 788 , 829 , 1000 , 414
D , 14 , -43 , 212 , 12 , 790 , 823 , 1000 , 415
D , 15 , -4 , 283 , -9 , 792 , 818 , 1000 , 416
D , 16 , 15 , 274 , -29 , 795 , 809 , 1000 , 417
D , 17 , 8 , 178 , -88 , 801 , 806 , 1000 , 417
D , 18 , -28 , 21 , 49 , 801 , 815 , 1000 , 418
D , 19 , -83 , -161 , 107 , 809 , 822 , 958 , 419
D , 20 , -161 , -327 , 145 , 812 , 828 , 742 , 420
D , 21 , -223 , -454 , 34 , 817 , 829 , 572 , 420
D , 22 , -279 , -546 , -61 , 825 , 842 , 461 , 421
D , 23 , -328 , -605 , -160 , 833 , 843 , 368 , 422
D , 24 , -371 , -636 , -34 , 839 , 848 , 310 , 423
D , 25 , -408 , -646 , 93 , 842 , 848 , 264 , 423
D , 26 , -436 , -628 , 149 , 846 , 833 , 230 , 424
D , 27 , -452 , -566 , 154 , 835 , 825 , 237 , 425
D , 28 , -450 , -442 , -84 , 828 , 814 , 317 , 426
D , 29 , -429 , -277 , -136 , 826 , 805 , 464 , 426
D , 30 , -378 , -98 , -54 , 820 , 794 , 648 , 427
D , 31 , -320 , 93 , 70 , 809 , 786 , 845 , 428
D , 32 , -255 , 279 , 143 , 803 , 776 , 1000 , 429
D , 33 , -188 , 435 , 54 , 795 , 774 , 1000 , 429
D , 34 , -125 , 545 , -27 , 794 , 783 , 1000 , 430
D , 35 , -79 , 574 , -64 , 789 , 778 , 1000 , 431
D , 36 , -63 , 505 , 14 , 781 , 777 , 1000 , 432
D , 37 , -79 , 349 , -76 , 780 , 738 , 1000 , 432
D , 38 , -122 , 144 , -28 , 775 , 779 , 1000 , 433
D , 39 , -192 , -45 , -48 , 770 , 773 , 766 , 434
D , 40 , -248 , -195 , -13 , 765 , 768 , 559 , 435
D , 41 , -301 , -319 , -10 , 766 , 721 , 322 , 435
D , 42 , -350 , -412 , 2 , 760 , 715 , 168 , 436
D , 43 , -394 , -476 , 89 , 758 , 722 , 71 , 437
D , 44 , -429 , -496 , 34 , 755 , 776 , 90 , 438
D , 45 , -450 , -470 , 83 , 751 , 770 , 73 , 438
D , 46 , -450 , -378 , 41 , 742 , 774 , 143 , 439
D , 47 , -422 , -209 , -39 , 735 , 737 , 251 , 440
D , 48 , -365 , 40 , -51 , 731 , 729 , 510 , 441
D , 49 , -258 , 310 , -2 , 720 , 719 , 825 , 441
D , 50 , -159 , 567 , 36 , 715 , 724 , 1000 , 442
D , 51 , -58 , 778 , 172 , 707 , 716 , 1000 , 443
D , 52 , 40 , 945 , 126 , 698 , 708 , 1000 , 444
D , 53 , 124 , 1030 , -62 , 699 , 707 , 1000 , 444
D , 54 , 178 , 1006 , -209 , 703 , 695 , 1000 , 445
D , 55 , 200 , 895 , -14 , 707 , 701 , 1000 , 446
D , 56 , 194 , 724 , 13 , 713 , 709 , 1000 , 447
D , 57 , 171 , 538 , 105 , 718 , 748 , 1000 , 447
D , 58 , 131 , 366 , 102 , 721 , 697 , 1000 , 448
D , 59 , 97 , 211 , -5 , 719 , 696 , 1000 , 449
D , 60 , 64 , 86 , 8 , 722 , 688 , 909 , 450
D , 61 , 34 , -16 , 57 , 712 , 734 , 841 , 450
D , 62 , 4 , -101 , 201 , 715 , 729 , 732 , 450
D , 63 , -27 , -186 , 65 , 717 , 727 , 624 , 450
D , 64 , -63 , -263 , -10 , 723 , 676 , 451 , 450
D , 65 , -99 , -332 , -146 , 730 , 686 , 377 , 450
D , 66 , -136 , -388 , -89 , 739 , 695 , 317 , 450
D , 67 , -166 , -411 , -3 , 762 , 740 , 366 , 450
D , 68 , -196 , -413 , -3 , 777 , 761 , 386 , 450
D , 69 , -210 , -385 , 66 , 794 , 777 , 445 , 450
D , 70 , -211 , -316 , 61 , 816 , 798 , 568 , 450
D , 71 , -196 , -204 , 9 , 833 , 817 , 736 , 450
D , 72 , -164 , -68 , -24 , 850 , 835 , 941 , 450
D , 73 , -123 , 66 , 14 , 851 , 840 , 1000 , 450
D , 74 , -79 , 187 , 147 , 843 , 844 , 1000 , 450
D , 75 , -33 , 291 , 18 , 840 , 834 , 1000 , 450
D , 76 , 2 , 323 , -129 , 844 , 826 , 1000 , 450
D , 77 , 19 , 276 , -229 , 831 , 828 , 1000 , 450
D , 78 , 0 , 145 , -197 , 830 , 825 , 1000 , 450
D , 79 , -46 , -32 , 110 , 826 , 822 , 1000 , 450
D , 80 , -109 , -220 , 303 , 823 , 828 , 818 , 450
D , 81 , -174 , -376 , 274 , 833 , 830 , 630 , 450
D , 82 , -236 , -500 , -53 , 834 , 842 , 475 , 450
D , 83 , -293 , -590 , -257 , 837 , 844 , 343 , 450
D , 84 , -345 , -650 , -64 , 823 , 847 , 219 , 450
D , 85 , -388 , -673 , 27 , 824 , 854 , 164 , 450
D , 86 , -418 , -627 , -36 , 824 , 853 , 172 , 450
D , 87 , -425 , -524 , -44 , 810 , 850 , 227 , 450
D , 88 , -404 , -356 , -74 , 799 , 843 , 369 , 450
D , 89 , -353 , -133 , -62 , 791 , 841 , 602 , 450
D , 90 , -285 , 104 , 49 , 775 , 826 , 836 , 450
D , 91 , -206 , 324 , 174 , 772 , 820 , 1000 , 450
D , 92 , -125 , 515 , 161 , 764 , 810 , 1000 , 450
D , 93 , -49 , 649 , -58 , 764 , 804 , 1000 , 450
D , 94 , 11 , 710 , -155 , 769 , 806 , 1000 , 450
D , 95 , 46 , 650 , -123 , 737 , 818 , 1000 , 450
D , 96 , 44 , 510 , 15 , 771 , 825 , 1000 , 450
D , 97 , 16 , 342 , -8 , 737 , 820 , 1000 , 450
D , 98 , -24 , 170 , 2 , 740 , 832 , 1000 , 450
D , 99 , -66 , 22 , 168 , 747 , 840 , 978 , 450
D , 100 , -107 , -99 , 156 , 801 , 846 , 919 , 450
D , 101 , -145 , -196 , 33 , 750 , 848 , 719 , 450
D , 102 , -180 , -263 , -90 , 749 , 834 , 601 , 450
D , 103 , -212 , -318 , -159 , 743 , 836 , 513 , 450
D , 104 , -239 , -346 , -148 , 762 , 829 , 477 , 450
D , 105 , -264 , -369 , 101 , 771 , 823 , 436 , 450
D , 106 , -288 , -363 , 250 , 777 , 822 , 422 , 450
D , 107 , -302 , -343 , 233 , 788 , 828 , 451 , 450
D , 108 , -308 , -302 , 76 , 799 , 833 , 503 , 450
D , 109 , -307 , -248 , -76 , 814 , 839 , 583 , 450
D , 110 , -300 , -183 , -183 , 834 , 852 , 698 , 450
D , 111 , -284 , -102 , -122 , 833 , 857 , 791 , 450
D , 112 , -263 , -22 , 85 , 843 , 877 , 927 , 450
D , 113 , -236 , 66 , 42 , 851 , 891 , 1000 , 450
D , 114 , -203 , 154 , -13 , 853 , 892 , 1000 , 450
D , 115 , -167 , 205 , -33 , 890 , 892 , 1000 , 450
D , 116 , -151 , 198 , 13 , 855 , 883 , 1000 , 450
D , 117 , -157 , 125 , 77 , 895 , 889 , 1000 , 450
D , 118 , -187 , 0 , 51 , 894 , 881 , 1000 , 450
D , 119 , -236 , -155 , 6 , 894 , 881 , 924 , 450
D , 120 , -293 , -310 , -77 , 843 , 873 , 638 , 450
D , 121 , -352 , -437 , -69 , 894 , 871 , 539 , 450
D , 122 , -407 , -525 , -60 , 889 , 888 , 421 , 450
D , 123 , -454 , -582 , 26 , 891 , 881 , 313 , 450
D , 124 , -492 , -585 , 65 , 883 , 882 , 260 , 450
D , 125 , -525 , -568 , 104 , 872 , 886 , 230 , 450
D , 126 , -540 , -514 , 72 , 870 , 888 , 260 , 450
D , 127 , -537 , -408 , 16 , 865 , 881 , 338 , 450
D , 128 , -512 , -251 , 34 , 857 , 869 , 470 , 450
D , 129 , -465 , -56 , 84 , 845 , 864 , 665 , 450
D , 130 , -399 , 154 , 72 , 826 , 856 , 879 , 450
D , 131 , -327 , 351 , -79 , 827 , 848 , 1000 , 450
D , 132 , -253 , 515 , -273 , 823 , 828 , 1000 , 450
D , 133 , -181 , 636 , -227 , 809 , 819 , 1000 , 450
D , 134 , -109 , 682 , -8 , 805 , 817 , 1000 , 450
D , 135 , -78 , 649 , 123 , 807 , 820 , 1000 , 450
D , 136 , -73 , 546 , 155 , 806 , 835 , 1000 , 450
D , 137 , -93 , 384 , 28 , 813 , 844 , 1000 , 450
D , 138 , -127 , 215 , -106 , 812 , 854 , 1000 , 450
D , 139 , -169 , 62 , -43 , 811 , 853 , 1000 , 450
D , 140 , -210 , -65 , 61 , 814 , 854 , 869 , 450
D , 141 , -251 , -182 , 165 , 814 , 863 , 736 , 450
D , 142 , -293 , -277 , 5 , 824 , 844 , 596 , 450
D , 143 , -336 , -365 , 105 , 821 , 852 , 481 , 450
D , 144 , -389 , -427 , 106 , 830 , 854 , 387 , 450
D , 145 , -426 , -469 , -27 , 833 , 845 , 302 , 450
D , 146 , -453 , -473 , -107 , 828 , 846 , 263 , 450
D , 147 , -470 , -440 , 35 , 833 , 853 , 292 , 450
D , 148 , -476 , -375 , 164 , 843 , 862 , 371 , 450
D , 149 , -465 , -272 , 240 , 854 , 860 , 485 , 450
D , 150 , -437 , -136 , 115 , 863 , 858 , 644 , 450
D , 151 , -393 , 21 , -169 , 862 , 864 , 835 , 450
D , 152 , -339 , 184 , -139 , 861 , 876 , 1000 , 450
D , 153 , -280 , 334 , -36 , 867 , 879 , 1000 , 450
D , 154 , -206 , 453 , 40 , 868 , 878 , 1000 , 450
D , 155 , -154 , 526 , -125 , 864 , 869 , 1000 , 450
D , 156 , -125 , 502 , -314 , 867 , 851 , 1000 , 450
D , 157 , -127 , 392 , -183 , 858 , 841 , 1000 , 450
D , 158 , -154 , 247 , 124 , 857 , 835 , 1000 , 450
D , 159 , -191 , 94 , 344 , 857 , 840 , 1000 , 450
D , 160 , -230 , -25 , 219 , 854 , 837 , 917 , 450
D , 161 , -265 , -125 , -220 , 851 , 828 , 775 , 450
D , 162 , -297 , -201 , -284 , 844 , 834 , 673 , 450
D , 163 , -338 , -267 , -87 , 843 , 826 , 558 , 450
D , 164 , -371 , -333 , 114 , 837 , 823 , 451 , 450
D , 165 , -408 , -391 , 34 , 833 , 823 , 356 , 450
D , 166 , -442 , -432 , -11 , 836 , 823 , 288 , 450
D , 167 , -473 , -455 , -178 , 834 , 824 , 233 , 450
D , 168 , -496 , -446 , -91 , 827 , 828 , 211 , 450
D , 169 , -510 , -411 , 9 , 820 , 835 , 227 , 450
D , 170 , -511 , -337 , 80 , 822 , 845 , 309 , 450
